lID,uID,loID,time,command
4908,75,391,2019-11-14 13:41:37,"UPDATE Deliverables SET Title=Understand CV fundamentals,Type=documented general assistance to others in the classCompletion=Not StartedExpectedCompletion=Q1 WHERE dID=1014"
4909,43,389,2019-11-14 13:41:51,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES389,R and C Principles,Review of others evidence,In progress,Q4 WHERE dID=1021"
4910,52,390,2019-11-14 13:41:53,"UPDATE Deliverables SET Title=Functional block diagram,Type=HomeworkCompletion=In progressExpectedCompletion=Q2 WHERE dID=1012"
4911,43,389,2019-11-14 13:42:19,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES389,PV Loops and Time Domain,Review of others evidence,In progress,Q4 WHERE dID=1022"
4912,52,390,2019-11-14 13:42:26,"UPDATE Deliverables SET Title=PV loops/time Domain,Type=HomeworkCompletion=In progressExpectedCompletion=Q3 WHERE dID=1017"
4913,43,389,2019-11-14 13:42:34,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES389,ECG,Review of others evidence,In progress,Q4 WHERE dID=1023"
4914,52,390,2019-11-14 13:42:58,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES390,R and C principles,Homework,In progress,Q2 WHERE dID=1024"
4915,43,389,2019-11-14 13:43:00,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES389,Arterial System,Review of others evidence,In progress,Q4 WHERE dID=1025"
4916,52,390,2019-11-14 13:43:19,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES390,ECG,Homework,In progress,Q3 WHERE dID=1026"
4917,43,240,2019-11-14 13:43:31,DELETE FROM Deliverables WHERE dID=290
4918,43,240,2019-11-14 13:44:08,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES240,Get the site reviewed by external experts in the CV field,Other Med,In progress,Q4 WHERE dID=1027"
4919,42,0,2019-11-14 12:44:10,Login by uID=42
4920,42,0,2019-11-14 12:44:16,Login by uID=42
4921,54,0,2019-11-14 12:44:57,Login by uID=54
4922,42,195,2019-11-14 13:49:16,UPDATE LearningObjectives SET uID=42 Title=Understand Biometric Identity Based on Heartbeat Code=DSK0 Blooms1=Understand Blooms2=Conceptual Notes=Description=To develop ECG biometrics (my team's goal) I want to ensure I understand what makes an individual's heartbeat unique.WHERE loID=195
4925,54,0,2019-11-14 12:49:57,Login by uID=54
4926,54,392,2019-11-14 13:51:20,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 54,Cardiovascular Engineering Concepts,DSK0,Understand,Conceptual,,"
4927,54,392,2019-11-14 13:52:06,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES392,Functional Block Diagram,Homework,Completed,Q4 WHERE dID=1028"
4928,54,392,2019-11-14 13:52:56,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES392,Resistance and Compliance,Review of others evidence,Completed,Q4 WHERE dID=1029"
4929,54,392,2019-11-14 13:53:24,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES392,Arterial System,Review of others evidence,Not Started,Q4 WHERE dID=1030"
4930,43,389,2019-11-14 13:54:28,UPDATE LearningObjectives SET uID=43 Title=Fundamentals of Cardiovascular Topics (5 pillars of CV) Code=DSK0 Blooms1= Blooms2= Notes=Description=Learn about the 5 fundamental pillars of cardiovascular.WHERE loID=389
4931,64,0,2019-11-14 12:54:54,Login by uID=64
4932,64,0,2019-11-14 12:55:03,Login by uID=64
4934,64,364,2019-11-14 13:55:33,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES364,Microsoft Sway,Other Low,In progress,Q4 WHERE dID=1031"
4935,43,171,2019-11-14 13:55:34,"UPDATE Deliverables SET Title=Create an about us page for the Website,Type=Other LowCompletion=In progressExpectedCompletion=Q3 WHERE dID=882"
4937,54,392,2019-11-14 13:56:18,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES392,Electrical Axis,Homework,Completed,Q4 WHERE dID=1033"
4938,54,189,2019-11-14 13:56:39,"UPDATE Deliverables SET Title=Meeting Minutes 11/15,Type=Standard operating proceduresCompletion=Not StartedExpectedCompletion=Q3 WHERE dID=920"
4941,54,189,2019-11-14 13:57:28,"UPDATE LearningObjectives SET uID=54 Title=Will be able to demonstrate my ability to work as a team micromanager. Code=DSK1 Blooms1=Analyze Blooms2=Metacognitive Notes=Team Secretary / Micromanager, FloatDescription=Will create and record weekly meeting minutes as well as start power points.WHERE loID=189"
4943,54,190,2019-11-14 13:57:38,UPDATE LearningObjectives SET uID=54 Title=Understand how genes play an important role in the cardiovascular system. Code=DSK3 Blooms1=Understand Blooms2=Conceptual Notes=Description=Will learn basic genomics and how to relate that back to cardiovascular engineering.WHERE loID=190
4945,54,189,2019-11-14 13:58:11,"UPDATE LearningObjectives SET uID=54 Title=Will be able to demonstrate my ability to work as a team micromanager. Code=DSK2 Blooms1=Analyze Blooms2=Metacognitive Notes=Team Secretary / Micromanager, FloatDescription=Will create and record weekly meeting minutes as well as start power points.WHERE loID=189"
4948,64,379,2019-11-14 13:58:56,UPDATE LearningObjectives SET uID=64 Title=Basic Cardiovascular Principles Code=DSK0 Blooms1= Blooms2=Factual Notes=Description=Understand the basic cardiovascular principles.WHERE loID=379
4949,54,392,2019-11-14 13:59:12,"UPDATE Deliverables SET Title=Functional Block Diagram,Type=HomeworkCompletion=In progressExpectedCompletion=Q3 WHERE dID=1028"
4950,54,392,2019-11-14 13:59:25,"UPDATE Deliverables SET Title=Resistance and Compliance,Type=Review of others evidenceCompletion=In progressExpectedCompletion=Q4 WHERE dID=1029"
4951,54,392,2019-11-14 13:59:46,"UPDATE Deliverables SET Title=Electrical Axis,Type=HomeworkCompletion=In progressExpectedCompletion=Q3 WHERE dID=1033"
4952,54,392,2019-11-14 13:59:56,"UPDATE Deliverables SET Title=Resistance and Compliance,Type=Review of others evidenceCompletion=In progressExpectedCompletion=Q3 WHERE dID=1029"
4953,42,394,2019-11-14 14:00:41,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 42,Remaining 4 Pillars of CV,DSK0,Understand,Conceptual,,ECG reading is covered in another LO. This LO utilizes the problems worked in class to fulfill the remaining 4 pillars."
4954,54,191,2019-11-14 14:00:41,DELETE FROM Deliverables WHERE dID=922
4955,54,191,2019-11-14 14:01:20,DELETE FROM Deliverables WHERE dID=395
4956,42,394,2019-11-14 14:02:44,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES394,Annotated Pressure Volume Loop,Homework,Completed,Q2 WHERE dID=1037"
4957,62,0,2019-11-14 13:03:53,Login by uID=62
4959,45,0,2019-11-14 13:04:58,Login by uID=45
4960,45,0,2019-11-14 13:05:03,Login by uID=45
4961,42,394,2019-11-14 14:06:25,"UPDATE Deliverables SET Title=Annotated Pressure Volume Loop,Type=HomeworkCompletion=CompletedExpectedCompletion=Q2 WHERE dID=1037"
4965,54,392,2019-11-14 14:09:18,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES392,Chapter #2,Review of others evidence,Completed,Q3 WHERE dID=1042"
4968,54,392,2019-11-14 14:11:35,"UPDATE Deliverables SET Title=Chapter #2,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q3 WHERE dID=1042"
4969,54,392,2019-11-14 14:11:55,"UPDATE Deliverables SET Title=Chapter #2 Topics,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q3 WHERE dID=1042"
4970,54,191,2019-11-14 14:13:14,"UPDATE Deliverables SET Title=Finish Website,Type=HomeworkCompletion=Not StartedExpectedCompletion=Q4 WHERE dID=165"
4971,42,195,2019-11-14 14:19:29,"UPDATE Deliverables SET Title=Construct a diagram of an ECG with notation for individual segments,Type=HomeworkCompletion=CompletedExpectedCompletion=Q3 WHERE dID=268"
4972,42,394,2019-11-14 14:20:38,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES394,Annotated Time Domain Sketch,Homework,Completed,Q3 WHERE dID=1043"
4973,54,0,2019-11-14 13:25:14,Login by uID=54
4974,54,0,2019-11-14 13:25:24,Login by uID=54
4975,42,394,2019-11-14 14:29:14,"UPDATE Deliverables SET Title=Annotated Time Domain Sketch,Type=HomeworkCompletion=CompletedExpectedCompletion=Q2 WHERE dID=1043"
4989,78,0,2019-11-14 14:01:41,Login by uID=78
4992,78,303,2019-11-14 15:03:14,"UPDATE Deliverables SET Title=Paper writing,Type=Refereed journal manuscriptsCompletion=Not StartedExpectedCompletion=Q4 WHERE dID=589"
4993,78,303,2019-11-14 15:03:47,"UPDATE Deliverables SET Title=Paper revision,Type=Refereed journal manuscriptsCompletion=Not StartedExpectedCompletion=Q4 WHERE dID=590"
4994,78,303,2019-11-14 15:04:11,"UPDATE Deliverables SET Title=Paper submission,Type=Refereed journal manuscriptsCompletion=Not StartedExpectedCompletion=Q4 WHERE dID=591"
4996,78,158,2019-11-14 15:05:59,"UPDATE LearningObjectives SET uID=78 Title=Lower Body Negative Pressure (LBNP) Code=DSK2 Blooms1=Understand Blooms2=Conceptual Notes=Understanding:
- LBNP
-Blood Pressure (BP)
-Hemorrhage/ Homeostasis
-Electrocardiogram (ECG)
-Seismocardiogarm (SCG)
-Photoplethysmogram (PPG)Description=Study the use of LBNP to investigate complex physiological responses to some challenges such as hemorrhage.WHERE loID=158"
4997,78,158,2019-11-14 15:06:51,"UPDATE Deliverables SET Title=Lower Body Negative Pressure,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q1 WHERE dID=592"
4998,40,0,2019-11-14 14:07:02,Logout by uID=40
4999,78,158,2019-11-14 15:07:05,"UPDATE Deliverables SET Title=Lower Body Negative Pressure,Type=Standard operating proceduresCompletion=In progressExpectedCompletion=Q1 WHERE dID=592"
5000,78,158,2019-11-14 15:07:16,"UPDATE Deliverables SET Title=Lower Body Negative Pressure,Type=non-refereed conferencesCompletion=In progressExpectedCompletion=Q1 WHERE dID=594"
5001,78,158,2019-11-14 15:07:41,"UPDATE Deliverables SET Title=Lower Body Negative Pressure,Type=Review of others evidenceCompletion=In progressExpectedCompletion=Q1 WHERE dID=125"
5002,78,158,2019-11-14 15:08:14,"UPDATE Deliverables SET Title=Physiological signals,Type=Standard operating proceduresCompletion=In progressExpectedCompletion=Q1 WHERE dID=592"
5003,78,158,2019-11-14 15:09:20,"UPDATE Deliverables SET Title=Orthostatic intolerance,Type=non-refereed conferencesCompletion=In progressExpectedCompletion=Q1 WHERE dID=594"
5004,78,395,2019-11-14 15:12:58,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 78,CITI courses to be able to record data from subjects,FR7,Apply,Procedural,,I will take the CITI courses which are required for any student who is willing to record data  from human subjects."
5005,78,395,2019-11-14 15:14:08,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES395,CITI courses,Standard operating procedures,Completed,Q1 WHERE dID=1046"
5006,78,395,2019-11-14 15:16:07,UPDATE LearningObjectives SET uID=78 Title=CITI courses to be able to record data from subjects Code=FR7 Blooms1=Apply Blooms2=Procedural Notes=Description=I will take the CITI courses which are required for any student who is willing to record data  from human subjects.WHERE loID=395
5007,78,395,2019-11-14 15:16:21,"UPDATE Deliverables SET Title=CITI courses,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q2 WHERE dID=1046"
5008,78,395,2019-11-14 15:17:01,"UPDATE Deliverables SET Title=BiomedicalÂ ResponsibleÂ ConductÂ ofÂ Research,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q2 WHERE dID=1046"
5009,78,395,2019-11-14 15:17:28,"UPDATE Deliverables SET Title=BiomedicalÂ ResponsibleÂ ConductÂ ofÂ Research,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q2 WHERE dID=1046"
5010,78,395,2019-11-14 15:18:07,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES395,Â ConflictsÂ ofÂ Interest,Standard operating procedures,Completed,Q2 WHERE dID=1047"
5011,78,395,2019-11-14 15:18:48,"UPDATE Deliverables SET Title=CITI-ConductÂ ofÂ Research,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q2 WHERE dID=1046"
5012,78,395,2019-11-14 15:19:06,"UPDATE Deliverables SET Title=CITI_ConductÂ ofÂ Research,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q2 WHERE dID=1046"
5013,78,395,2019-11-14 15:19:30,"UPDATE Deliverables SET Title=CITI_ConflictsÂ ofÂ Interest,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q2 WHERE dID=1047"
5014,78,395,2019-11-14 15:20:13,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES395,CITI_InformationÂ Privacy,Standard operating procedures,Completed,Q2 WHERE dID=1048"
5015,78,294,2019-11-14 15:22:26,"UPDATE Deliverables SET Title=SDPPG,Type=Standard operating proceduresCompletion=In progressExpectedCompletion=Q2 WHERE dID=554"
5016,78,294,2019-11-14 15:23:16,"UPDATE Deliverables SET Title=Second derivative of PPG,Type=Standard operating proceduresCompletion=In progressExpectedCompletion=Q2 WHERE dID=554"
5017,78,294,2019-11-14 15:23:43,"UPDATE Deliverables SET Title=Second derivative of PPG,Type=Standard operating proceduresCompletion=In progressExpectedCompletion=Q2 WHERE dID=554"
5018,78,294,2019-11-14 15:24:16,"UPDATE Deliverables SET Title=Blood pressure waveform analysis,Type=Providing expertise to other research groups in the laboratory environment (documented)Completion=In progressExpectedCompletion=Q2 WHERE dID=558"
5019,78,294,2019-11-14 15:24:36,"UPDATE Deliverables SET Title=Analysis of the second derivative of PPG,Type=Standard operating proceduresCompletion=In progressExpectedCompletion=Q2 WHERE dID=554"
5020,78,294,2019-11-14 15:25:48,"UPDATE Deliverables SET Title=Analysis of the second derivative of PPG,Type=Providing expertise to other research groups in the laboratory environment (documented)Completion=In progressExpectedCompletion=Q2 WHERE dID=554"
5021,78,294,2019-11-14 15:26:00,"UPDATE Deliverables SET Title=Blood pressure waveform analysis,Type=Standard operating proceduresCompletion=In progressExpectedCompletion=Q2 WHERE dID=558"
5022,78,294,2019-11-14 15:29:53,"UPDATE Deliverables SET Title=Analysis of ECG,Type=Providing expertise to other research groups in the laboratory environment (documented)Completion=In progressExpectedCompletion=Q2 WHERE dID=559"
5023,78,395,2019-11-14 15:34:19,"UPDATE Deliverables SET Title=CITI_ConductÂ ofÂ Research,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q2 WHERE dID=1046"
5024,78,395,2019-11-14 15:35:50,"UPDATE Deliverables SET Title=CITI_ConflictsÂ ofÂ Interest,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q2 WHERE dID=1047"
5025,78,395,2019-11-14 15:36:19,"UPDATE Deliverables SET Title=CITI_InformationÂ Privacy,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q2 WHERE dID=1048"
5026,78,0,2019-11-14 14:40:06,Login by uID=78
5029,52,0,2019-11-14 15:18:30,Login by uID=52
5036,45,0,2019-11-14 16:46:00,Login by uID=45
5037,45,0,2019-11-14 16:46:06,Login by uID=45
5039,45,396,2019-11-14 17:50:51,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 45,Learn Fundamental Cardiovascular Concepts,DSK0,Remember,Factual,,I will provide evidence that I have learned the 5 fundamental concepts of cardiovascular engineering: Functional Block Diagram, Resistance and Compliance, PV loops/time domain, ECG, Arterial System"
5040,45,396,2019-11-14 17:55:38,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES396,Learn the Functional Block Diagram,Other Low,Completed,Q1 WHERE dID=1050"
5041,45,396,2019-11-14 17:57:01,"UPDATE Deliverables SET Title=Learn the Functional Block Diagram,Type=Other LowCompletion=Not StartedExpectedCompletion=Q1 WHERE dID=1050"
5042,45,396,2019-11-14 17:58:40,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES396,Learn Resistance & Compliance Concepts,Other Low,Not Started,Q2 WHERE dID=1051"
5043,45,396,2019-11-14 18:01:14,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES396,Learn PV Loops/Time Domain,Homework,Not Started,Q2 WHERE dID=1052"
