User Number,Date Time,Year,Token Number,Text 1,Text 2,Text 3,Text 4,Text Concat
130,2020-09-30 17:44:49,2020,273,Circuit components,I will learn how various circuit components that I do not already have an understanding of generate in their basic function. Some of these components will include:-Phase detector-Phase shifter,I will provide pictures of my notes.,,Circuit components I will learn how various circuit components that I do not already have an understanding of generate in their basic function. Some of these components will include:-Phase detector-Phase shifter I will provide pictures of my notes.
130,2020-09-30 17:45:49,2020,273,Circuit components,I will learn how various circuit components that I do not already have an understanding of generate in their basic function as well as mathematical analysis of their behavior. Some of these components will include:-Phase detector-Phase shifter,I will provide pictures of my notes., evidence2=,Circuit components I will learn how various circuit components that I do not already have an understanding of generate in their basic function as well as mathematical analysis of their behavior. Some of these components will include:-Phase detector-Phase shifter I will provide pictures of my notes.
130,2020-09-30 19:34:49,2020,274,Upverter software basics,I will complete the tutorial for Upverter a circuit schematic & PCB design software,I will enter a screenshot upon completion of the tutorial.,,Upverter software basics I will complete the tutorial for Upverter a circuit schematic & PCB design software I will enter a screenshot upon completion of the tutorial.
135,2020-09-30 20:16:01,2020,275,R and C principles,I will learn about the R and C principles that describes the pressure and volume of arteries and veins.  ,,,R and C principles I will learn about the R and C principles that describes the pressure and volume of arteries and veins.   
131,2020-09-30 21:25:39,2020,276,Functional Block Diagram,Ability to explain the parts of the functional block diagram representing the heart. ,A flipgrid video describing the parts of the Functional Block Diagram that I draw up. ,,Functional Block Diagram Ability to explain the parts of the functional block diagram representing the heart.  A flipgrid video describing the parts of the Functional Block Diagram that I draw up. 
131,2020-09-30 21:32:04,2020,277,R+C Pillar,The fundamental concepts of resistance and compliance for the cardiovascular system. ,A flipgrid video where I explain the basic concepts by walking through notes and diagrams,,R+C Pillar The fundamental concepts of resistance and compliance for the cardiovascular system.  A flipgrid video where I explain the basic concepts by walking through notes and diagrams
122,2020-09-30 21:38:40,2020,180,Udemy Completion ,Screenshot of the completed Udemy course,I provided a link to a screenshot of my completion of the Udemy course as well as some notes I took during it , evidence2=https://docs.google.com/document/d/1v0SD8UQLDplvcyCWFdTyE5jZAkbCQdEUL_uHYGOv5Hc/edit?usp=sharing,Udemy Completion  Screenshot of the completed Udemy course I provided a link to a screenshot of my completion of the Udemy course as well as some notes I took during it 
122,2020-09-30 21:42:29,2020,278,FBD,I will make a video of me describing the blood flow through the heart by using a FBD,,,FBD I will make a video of me describing the blood flow through the heart by using a FBD 
119,2020-10-01 13:07:25,2020,231,Simulink OnRamp,Implemented new knowledge of Simulink to model equations for part of our project,Will include a screenshot of work I have completed in simulink. As some of you can see this looks very similar to labview. It is a block coding software therefore instead of lines of code it is a more visual set up., evidence2=https://drive.google.com/file/d/1cFnuGE3HuoPF5wNCx4ztQQaz9qCMekRW/view?usp=sharing,Simulink OnRamp Implemented new knowledge of Simulink to model equations for part of our project Will include a screenshot of work I have completed in simulink. As some of you can see this looks very similar to labview. It is a block coding software therefore instead of lines of code it is a more visual set up.
99,2020-10-01 14:47:25,2020,279,Functional block diagram of the heart,Learned the flow of blood through the heart. ,https://drive.google.com/file/d/1omM4ItEm_RQ6LAe6jXGk7UXdO5vvWamd/view?usp,sharing,Functional block diagram of the heart Learned the flow of blood through the heart.  https://drive.google.com/file/d/1omM4ItEm_RQ6LAe6jXGk7UXdO5vvWamd/view?usp
106,2020-10-01 17:32:18,2020,247,Functional block diagram,I will learn how the concept of a functional block diagram connects to my project. I will also relate the heart FBD to the biosensor.,I will provide a video of me explaining a functional block diagram of a biosensor device and relaying some of the specifics of the device. , evidence2=https://youtu.be/IKCe8lQ9s9Y,Functional block diagram I will learn how the concept of a functional block diagram connects to my project. I will also relate the heart FBD to the biosensor. I will provide a video of me explaining a functional block diagram of a biosensor device and relaying some of the specifics of the device. 
