Log Number,User Number,Action Type,Time,Year,LO Number,D Number,LO Name,LOType,Blooms1,Blooms2,Description,Deliverable Name,Deliverable Type,Progress,Quarter,Deliverable Description
4961,42,Update Deliverable,2019-11-14 14:06:25,2019,394,1037,,,,,,Annotated Pressure Volume Loop,Homework,Completed,Q2,
4965,54,Insert Deliverable,2019-11-14 14:09:18,2019,392,1042,,,,,,Chapter #2,Review of others evidence,Completed,Q3,
4968,54,Update Deliverable,2019-11-14 14:11:35,2019,392,1042,,,,,,Chapter #2,Review of others evidence,Completed,Q3,
4969,54,Update Deliverable,2019-11-14 14:11:55,2019,392,1042,,,,,,Chapter #2 Topics,Review of others evidence,Completed,Q3,
4970,54,Update Deliverable,2019-11-14 14:13:14,2019,191,165,,,,,,Finish Website,Homework,Not Started,Q4,
4971,42,Update Deliverable,2019-11-14 14:19:29,2019,195,268,,,,,,Construct a diagram of an ECG with notation for individual segments,Homework,Completed,Q3,
4972,42,Insert Deliverable,2019-11-14 14:20:38,2019,394,1043,,,,,,Annotated Time Domain Sketch,Homework,Completed,Q3,
4973,54,Login,2019-11-14 13:25:14,2019,,,,,,,,,,,,
4974,54,Login,2019-11-14 13:25:24,2019,,,,,,,,,,,,
4975,42,Update Deliverable,2019-11-14 14:29:14,2019,394,1043,,,,,,Annotated Time Domain Sketch,Homework,Completed,Q2,
4989,78,Login,2019-11-14 14:01:41,2019,,,,,,,,,,,,
4992,78,Update Deliverable,2019-11-14 15:03:14,2019,303,589,,,,,,Paper writing,Refereed journal manuscripts,Not Started,Q4,
4993,78,Update Deliverable,2019-11-14 15:03:47,2019,303,590,,,,,,Paper revision,Refereed journal manuscripts,Not Started,Q4,
4994,78,Update Deliverable,2019-11-14 15:04:11,2019,303,591,,,,,,Paper submission,Refereed journal manuscripts,Not Started,Q4,
4996,78,Update Learning Objective,2019-11-14 15:05:59,2019,158,,Lower Body Negative Pressure (LBNP),DSK2,Understand,Conceptual,Study the use of LBNP to investigate complex physiological responses to some challenges such as hemorrhage.,,,,,
4997,78,Update Deliverable,2019-11-14 15:06:51,2019,158,592,,,,,,Lower Body Negative Pressure,Standard operating procedures,Completed,Q1,
4998,40,Logout,2019-11-14 14:07:02,2019,,,,,,,,,,,,
4999,78,Update Deliverable,2019-11-14 15:07:05,2019,158,592,,,,,,Lower Body Negative Pressure,Standard operating procedures,In progress,Q1,
5000,78,Update Deliverable,2019-11-14 15:07:16,2019,158,594,,,,,,Lower Body Negative Pressure,non-refereed conferences,In progress,Q1,
5001,78,Update Deliverable,2019-11-14 15:07:41,2019,158,125,,,,,,Lower Body Negative Pressure,Review of others evidence,In progress,Q1,
5002,78,Update Deliverable,2019-11-14 15:08:14,2019,158,592,,,,,,Physiological signals,Standard operating procedures,In progress,Q1,
5003,78,Update Deliverable,2019-11-14 15:09:20,2019,158,594,,,,,,Orthostatic intolerance,non-refereed conferences,In progress,Q1,
5004,78,Insert Learning Objective,2019-11-14 15:12:58,2019,395,,CITI courses to be able to record data from subjects,FR7,Apply,Procedural,,,,,,
5005,78,Insert Deliverable,2019-11-14 15:14:08,2019,395,1046,,,,,,CITI courses,Standard operating procedures,Completed,Q1,
5006,78,Update Learning Objective,2019-11-14 15:16:07,2019,395,,CITI courses to be able to record data from subjects,FR7,Apply,Procedural,I will take the CITI courses which are required for any student who is willing to record data  from human subjects.,,,,,
5007,78,Update Deliverable,2019-11-14 15:16:21,2019,395,1046,,,,,,CITI courses,Standard operating procedures,Completed,Q2,
5008,78,Update Deliverable,2019-11-14 15:17:01,2019,395,1046,,,,,,BiomedicalÂ ResponsibleÂ ConductÂ ofÂ Research,Standard operating procedures,Completed,Q2,
5009,78,Update Deliverable,2019-11-14 15:17:28,2019,395,1046,,,,,,BiomedicalÂ ResponsibleÂ ConductÂ ofÂ Research,Standard operating procedures,Completed,Q2,
5010,78,Insert Deliverable,2019-11-14 15:18:07,2019,395,1047,,,,,,Â ConflictsÂ ofÂ Interest,Standard operating procedures,Completed,Q2,
5011,78,Update Deliverable,2019-11-14 15:18:48,2019,395,1046,,,,,,CITI-ConductÂ ofÂ Research,Standard operating procedures,Completed,Q2,
5012,78,Update Deliverable,2019-11-14 15:19:06,2019,395,1046,,,,,,CITI_ConductÂ ofÂ Research,Standard operating procedures,Completed,Q2,
5013,78,Update Deliverable,2019-11-14 15:19:30,2019,395,1047,,,,,,CITI_ConflictsÂ ofÂ Interest,Standard operating procedures,Completed,Q2,
5014,78,Insert Deliverable,2019-11-14 15:20:13,2019,395,1048,,,,,,CITI_InformationÂ Privacy,Standard operating procedures,Completed,Q2,
5015,78,Update Deliverable,2019-11-14 15:22:26,2019,294,554,,,,,,SDPPG,Standard operating procedures,In progress,Q2,
5016,78,Update Deliverable,2019-11-14 15:23:16,2019,294,554,,,,,,Second derivative of PPG,Standard operating procedures,In progress,Q2,
5017,78,Update Deliverable,2019-11-14 15:23:43,2019,294,554,,,,,,Second derivative of PPG,Standard operating procedures,In progress,Q2,
5018,78,Update Deliverable,2019-11-14 15:24:16,2019,294,558,,,,,,Blood pressure waveform analysis,Providing expertise to other research groups in the laboratory environment (documented),In progress,Q2,
5019,78,Update Deliverable,2019-11-14 15:24:36,2019,294,554,,,,,,Analysis of the second derivative of PPG,Standard operating procedures,In progress,Q2,
5020,78,Update Deliverable,2019-11-14 15:25:48,2019,294,554,,,,,,Analysis of the second derivative of PPG,Providing expertise to other research groups in the laboratory environment (documented),In progress,Q2,
5021,78,Update Deliverable,2019-11-14 15:26:00,2019,294,558,,,,,,Blood pressure waveform analysis,Standard operating procedures,In progress,Q2,
5022,78,Update Deliverable,2019-11-14 15:29:53,2019,294,559,,,,,,Analysis of ECG,Providing expertise to other research groups in the laboratory environment (documented),In progress,Q2,
5023,78,Update Deliverable,2019-11-14 15:34:19,2019,395,1046,,,,,,CITI_ConductÂ ofÂ Research,Standard operating procedures,Completed,Q2,
5024,78,Update Deliverable,2019-11-14 15:35:50,2019,395,1047,,,,,,CITI_ConflictsÂ ofÂ Interest,Standard operating procedures,Completed,Q2,
5025,78,Update Deliverable,2019-11-14 15:36:19,2019,395,1048,,,,,,CITI_InformationÂ Privacy,Standard operating procedures,Completed,Q2,
5026,78,Login,2019-11-14 14:40:06,2019,,,,,,,,,,,,
5029,52,Login,2019-11-14 15:18:30,2019,,,,,,,,,,,,
5036,45,Login,2019-11-14 16:46:00,2019,,,,,,,,,,,,
5037,45,Login,2019-11-14 16:46:06,2019,,,,,,,,,,,,
5039,45,Insert Learning Objective,2019-11-14 17:50:51,2019,396,,Learn Fundamental Cardiovascular Concepts,DSK0,Remember,Factual,,,,,,
5040,45,Insert Deliverable,2019-11-14 17:55:38,2019,396,1050,,,,,,Learn the Functional Block Diagram,Other Low,Completed,Q1,
5041,45,Update Deliverable,2019-11-14 17:57:01,2019,396,1050,,,,,,Learn the Functional Block Diagram,Other Low,Not Started,Q1,
5042,45,Insert Deliverable,2019-11-14 17:58:40,2019,396,1051,,,,,,Learn Resistance & Compliance Concepts,Other Low,Not Started,Q2,
5043,45,Insert Deliverable,2019-11-14 18:01:14,2019,396,1052,,,,,,Learn PV Loops/Time Domain,Homework,Not Started,Q2,
5044,45,Insert Deliverable,2019-11-14 18:04:33,2019,396,1053,,,,,,Learn ECG Concepts,Other Low,Not Started,Q3,
5045,45,Insert Deliverable,2019-11-14 18:05:09,2019,396,1054,,,,,,Learn Arterial System Concepts,Other Low,Not Started,Q4,
5046,45,Insert Learning Objective,2019-11-14 18:09:28,2019,397,,Learn How to Solder Surface Mount Electronics,DSK4,Apply,Procedural,,,,,,
5047,45,Insert Deliverable,2019-11-14 18:11:20,2019,397,1055,,,,,,Solder the PCB,Other Low,Not Started,Q4,
5048,45,Insert Deliverable,2019-11-14 18:12:21,2019,397,1056,,,,,,Learn the Tools Needed to Solder Surface Mount Parts,Other Low,Completed,Q3,
5049,45,Update Deliverable,2019-11-14 18:12:46,2019,397,1055,,,,,,Solder the Final PCB,Other Low,Not Started,Q4,
5050,45,Insert Deliverable,2019-11-14 18:13:11,2019,397,1057,,,,,,Solder the Prototype PCB,Other Low,Completed,Q3,
5053,45,Delete Deliverable,2019-11-14 18:13:54,2019,264,456,,,,,,,,,,
5054,45,Delete Deliverable,2019-11-14 18:14:17,2019,277,448,,,,,,,,,,
5056,45,Insert Deliverable,2019-11-14 18:17:43,2019,279,1059,,,,,,Detect ECG Signal With Oscilloscope,Other Low,In progress,Q3,
5057,45,Delete Deliverable,2019-11-14 18:17:53,2019,279,455,,,,,,,,,,
5058,45,Update Deliverable,2019-11-14 18:22:00,2019,279,846,,,,,,Write a Document Showing How Medical Devices Use ECGs,Other Low,Not Started,Q4,
5061,45,Delete Deliverable,2019-11-14 18:22:44,2019,279,454,,,,,,,,,,
5066,45,Update Learning Objective,2019-11-14 18:26:30,2019,277,,Professional Development,RM6,Apply,Conceptual,I want to improve my presentation and participation skills through in class presentations presenting a pitch leading a weekly team meeting and learning long distance communication and collaboration,,,,,
5067,45,Update Deliverable,2019-11-14 18:29:20,2019,264,344,,,,,,Choose Analog-to-Digital Converter (ADC),Other Low,Completed,Q1,
5068,45,Update Deliverable,2019-11-14 18:31:50,2019,264,345,,,,,,1st Draft of ECG Schematic,Other Low,Completed,Q1,
5069,45,Delete Deliverable,2019-11-14 18:32:43,2019,264,347,,,,,,,,,,
5070,45,Update Deliverable,2019-11-14 18:33:48,2019,264,346,,,,,,Final PCB Design,Other Low,In progress,Q3,
5071,45,Update Deliverable,2019-11-14 18:34:21,2019,264,348,,,,,,Order Prototype PCB,Other Low,Completed,Q2,
5072,45,Update Deliverable,2019-11-14 18:35:36,2019,277,447,,,,,,Create 1-minute Pitch Video,Other Low,Completed,Q1,
5073,45,Update Deliverable,2019-11-14 18:41:01,2019,277,845,,,,,,Take Meeting Minutes,Other Low,Completed,Q2,
5074,54,Update Deliverable,2019-11-14 19:33:58,2019,190,659,,,,,,Learn What Proteins serve as markers for Heart Disease,Review of others evidence,In progress,Q4,
5075,54,Update Deliverable,2019-11-14 19:34:16,2019,190,659,,,,,,Learn What Proteins serve as markers for Heart Disease,Review of others evidence,Not Started,Q4,
5076,54,Update Deliverable,2019-11-14 19:34:40,2019,189,920,,,,,,Meeting Minutes 11/14,Standard operating procedures,In progress,Q3,
5077,54,Delete Deliverable,2019-11-14 19:35:15,2019,190,659,,,,,,,,,,
5078,54,Insert Deliverable,2019-11-14 19:36:52,2019,190,1061,,,,,,Share CV topics I've learned with Engineering Learning Community on campus,Invited outreach activities,Not Started,Q4,
5079,54,Update Deliverable,2019-11-14 19:37:20,2019,190,1061,,,,,,Share Cardiovascular Engineering topics I've learned with Engineering Learning Community on campus,Invited outreach activities,Not Started,Q4,
5080,54,Update Deliverable,2019-11-14 19:37:45,2019,190,1061,,,,,,Share Cardiovascular Engineering topics I've learned with Engineering Learning Community at NDSU,Invited outreach activities,Not Started,Q4,
5081,52,Login,2019-11-14 19:01:16,2019,,,,,,,,,,,,
5082,52,Update Deliverable,2019-11-14 20:03:19,2019,119,378,,,,,,Create PowerPoint for Presentation 3,Other Low,Completed,Q3,
5083,40,Login,2019-11-14 20:19:24,2019,,,,,,,,,,,,
5084,52,Update Deliverable,2019-11-14 21:29:55,2019,390,1012,,,,,,Functional block diagram,Homework,Completed,Q2,
5090,52,Update Deliverable,2019-11-14 21:42:26,2019,390,1024,,,,,,R and C principles,Homework,Completed,Q2,
5098,52,Update Deliverable,2019-11-14 22:05:45,2019,119,942,,,,,,Third Presentation,Other Low,Completed,Q3,
5101,52,Update Deliverable,2019-11-14 22:11:05,2019,390,1017,,,,,,PV loops/time Domain,Homework,Completed,Q3,
5114,52,Update Deliverable,2019-11-14 22:14:59,2019,390,1026,,,,,,ECG,Homework,Completed,Q3,
5119,59,Login,2019-11-14 21:26:04,2019,,,,,,,,,,,,
5120,59,Login,2019-11-14 21:26:10,2019,,,,,,,,,,,,
5121,59,Update Learning Objective,2019-11-14 22:56:14,2019,324,,Grp4: Bioinformatics 1,DSK4,Understand,Factual,sharingD,,,,,
5122,59,Update Learning Objective,2019-11-14 22:56:19,2019,325,,Grp4: Bioinformatics 2,DSK4,Understand,Factual,sharingD,,,,,
5123,59,Update Learning Objective,2019-11-14 22:56:26,2019,326,,Grp4: Bioinformatics 3,DSK4,Understand,Factual,sharingD,,,,,
5124,59,Update Learning Objective,2019-11-14 22:56:36,2019,327,,Grp4: Bioinformatics 5,DSK4,Understand,Factual,sharingD,,,,,
5125,59,Update Learning Objective,2019-11-14 22:56:44,2019,328,,Grp4: Bioinformatics 6,DSK4,Understand,Factual,sharingD,,,,,
5126,59,Update Learning Objective,2019-11-14 22:56:50,2019,329,,Grp4: Genomics,DSK4,Understand,Conceptual,sharingD,,,,,
5127,59,Update Learning Objective,2019-11-14 22:57:19,2019,330,,Grp4: Gene Database,MR3,Apply,Procedural,Find database and data sets to use for future algorithm. Specifically sifting through hundreds of data sets to find cardiovascular related data for humans. So know what I'm looking for and not downl,,,,,
5128,59,Update Learning Objective,2019-11-14 23:00:34,2019,331,,Grp4: Current Relevant Research,MR4,Apply,Metacognitive,sharingD,,,,,
5129,59,Update Deliverable,2019-11-14 23:01:24,2019,331,667,,,,,,Grp4: Collect Data,Review of others evidence,Completed,Q2,
5130,59,Update Deliverable,2019-11-14 23:01:31,2019,324,660,,,,,,Grp4: Learn Genomics,Homework,Completed,Q1,
5131,59,Update Learning Objective,2019-11-14 23:01:37,2019,324,,Grp4: Bioinformatics 1,DSK4,Understand,Factual,Coursera answering the questions on where in the genome replication begins and which DNA patterns play the role of molecular clocks,,,,,
5132,59,Update Deliverable,2019-11-14 23:01:44,2019,325,661,,,,,,Grp4: Learn Genomics,Homework,Completed,Q2,
5133,59,Update Learning Objective,2019-11-14 23:01:50,2019,325,,Grp4: Bioinformatics 2,DSK4,Understand,Factual,Coursera answering how we assemble genomes (sequence) and how we sequence antibiotics.,,,,,
5134,59,Update Learning Objective,2019-11-14 23:01:57,2019,326,,Grp4: Bioinformatics 3,DSK4,Understand,Factual,Coursera on how we compare DNA sequences and if there are fragile regions in the human genome.,,,,,
5135,59,Update Deliverable,2019-11-14 23:02:05,2019,326,662,,,,,,Grp4: Learn Genomics,Homework,Completed,Q2,
5136,59,Update Learning Objective,2019-11-14 23:02:10,2019,327,,Grp4: Bioinformatics 5,DSK4,Understand,Factual,Coursera on algorithms for clustering a set of data points in the genome,,,,,
5137,59,Update Learning Objective,2019-11-14 23:02:14,2019,327,,Grp4: Bioinformatics 5,DSK4,Understand,Factual,Coursera on algorithms for clustering a set of data points in the genome,,,,,
5138,59,Update Deliverable,2019-11-14 23:02:21,2019,327,663,,,,,,Grp4: Learn Genomics,Homework,Completed,Q2,
5139,59,Update Learning Objective,2019-11-14 23:02:32,2019,328,,Grp4: Bioinformatics 6,DSK4,Understand,Factual,Coursera on how we locate disease causing mutations and why biologists have not developed certain vaccines.,,,,,
5140,59,Update Deliverable,2019-11-14 23:02:41,2019,328,664,,,,,,Grp4: Learn Genomics,Homework,Completed,Q2,
5141,59,Update Learning Objective,2019-11-14 23:02:46,2019,329,,Grp4: Genomics,DSK4,Understand,Conceptual,Coursera on basics of the genome how we use genomes to understand the body how we can grow new organs or crops and predicting health problems before they occur,,,,,
5142,59,Update Deliverable,2019-11-14 23:02:52,2019,329,665,,,,,,Grp4: Learn Genomics,Homework,Completed,Q2,
5143,59,Update Learning Objective,2019-11-14 23:02:58,2019,330,,Grp4: Gene Database,MR3,Apply,Procedural,Find database and data sets to use for future algorithm. Specifically sifting through hundreds of data sets to find cardiovascular related data for humans. So know what I'm looking for and not downl,,,,,
5145,59,Update Deliverable,2019-11-14 23:03:41,2019,330,666,,,,,,Grp4: Collect Data,Review of others evidence,Completed,Q2,
5146,59,Update Learning Objective,2019-11-14 23:03:49,2019,331,,Grp4: Current Relevant Research,MR4,Apply,Metacognitive,Finding and recreating research that has been done in this field,,,,,
5147,59,Update Deliverable,2019-11-14 23:03:59,2019,331,667,,,,,,Grp4: Collect Data,Review of others evidence,Completed,Q2,
5148,59,Update Deliverable,2019-11-14 23:05:38,2019,332,668,,,,,,Grp4: Train Models,Other Low,Completed,Q3,
5152,59,Update Deliverable,2019-11-14 23:08:11,2019,333,669,,,,,,Grp4: Train Models,Other Low,Completed,Q3,
5153,59,Update Deliverable,2019-11-14 23:09:50,2019,334,670,,,,,,Grp4: Test Models,Other Low,Completed,Q4,
5154,59,Update Deliverable,2019-11-14 23:11:17,2019,335,671,,,,,,Grp4: Test Models,Other Low,Completed,Q4,
5155,59,Update Deliverable,2019-11-14 23:11:42,2019,337,673,,,,,,Grp4: Finalize,Refereed conferences,In progress,Q4,
5156,59,Update Deliverable,2019-11-14 23:12:29,2019,340,676,,,,,,Grp5: PreProcess,Other Low,Completed,Q2,
5157,59,Update Deliverable,2019-11-14 23:12:38,2019,341,677,,,,,,Grp5: PreProcess,Other Low,Completed,Q2,
5158,59,Update Deliverable,2019-11-14 23:12:58,2019,342,678,,,,,,Grp: PreProcess,Other Low,Completed,Q2,
5159,59,Update Deliverable,2019-11-14 23:13:08,2019,343,679,,,,,,Grp5: Process,Other Low,In progress,Q2,
5160,59,Update Deliverable,2019-11-14 23:13:17,2019,344,680,,,,,,Grp5: Process,Other Low,Completed,Q2,
5161,59,Update Deliverable,2019-11-14 23:13:35,2019,345,681,,,,,,Grp5: Process,Other Low,Completed,Q3,
5162,64,Login,2019-11-14 22:13:42,2019,,,,,,,,,,,,
5163,59,Update Deliverable,2019-11-14 23:13:44,2019,344,680,,,,,,Grp5: Process,Other Low,Completed,Q3,
5164,64,Login,2019-11-14 22:13:51,2019,,,,,,,,,,,,
5165,59,Update Deliverable,2019-11-14 23:13:52,2019,343,679,,,,,,Grp5: Process,Other Low,In progress,Q4,
5166,59,Update Deliverable,2019-11-14 23:14:02,2019,346,682,,,,,,Grp5: Process,Other Low,In progress,Q4,
5167,64,Insert Deliverable,2019-11-14 23:14:21,2019,379,1070,,,,,,R and C Principles,Other Low,In progress,Q2,
5168,64,Insert Deliverable,2019-11-14 23:14:39,2019,379,1071,,,,,,PV loops/time domain,Other Low,In progress,Q3,
5169,64,Insert Deliverable,2019-11-14 23:14:56,2019,379,1072,,,,,,ECG,Other Low,In progress,Q3,
5170,64,Insert Deliverable,2019-11-14 23:15:11,2019,379,1073,,,,,,Arterial System,Other Low,In progress,Q4,
